id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_log
9264901040,20140516T000000,239900,0.6774021493321546,0.17896267804791682,-0.23514768235863745,7000,1.0,0,0,3,8,1120,740,1979,0,98023,-1.792792051725636,-0.8922652953607912,1990,8937,12.3879816172226
4273000095,20150511T000000,340000,0.6774021493321546,-0.47444559956863563,-0.7423245033015942,8374,1.0,0,0,3,7,1400,0,1953,0,98166,-0.6303993539582634,-0.927956876037889,1420,8360,12.73670383776449
8691410310,20150213T000000,680000,0.6774021493321546,0.5056668168561931,1.3415106957901195,6012,2.0,0,0,3,9,3290,0,2005,0,98075,0.25585278998624217,1.6703901972571236,3210,6005,13.429849547739444
6601200020,20150127T000000,235245,0.6774021493321546,0.5056668168561931,-0.13150720155725062,5075,2.0,0,0,3,8,1954,0,2007,0,98001,-2.169413068850529,-0.27837010771416126,1934,5000,12.368387054114972
8663260030,20141118T000000,416000,-0.3941320985964968,0.5056668168561931,-0.30130118074250134,5372,2.0,0,0,3,8,1800,0,1987,0,98034,1.1428278149617215,0.26414191857817165,1650,6014,12.938442943086665
7016300050,20140723T000000,420000,0.6774021493321546,0.5056668168561931,-0.04771277027102298,8100,1.0,0,0,3,7,1150,880,1973,0,98034,1.2989701176468849,0.19989707335933476,1770,8071,12.948012371209098
7968460240,20150211T000000,257000,-0.3941320985964968,-0.47444559956863563,-0.8195035847494354,36537,1.0,0,0,4,7,1330,0,1989,0,98092,-1.7935149327565583,0.6067810930786351,1650,35100,12.456835254920371
3918400017,20150205T000000,380000,-3.608734842382451,-2.761374571226569,-0.6651454218537529,979,3.0,0,2,3,8,1470,0,2006,0,98133,1.1117439306308734,-1.013616669663005,1470,1399,12.847929163278053
4046500270,20140819T000000,399000,-0.3941320985964968,-0.1477414607603594,0.029466311176818263,31550,1.0,0,0,3,8,2100,0,2010,0,98014,0.9396982452647991,2.120104113788982,1860,18452,12.896719202134523
7849202296,20150130T000000,339900,-0.3941320985964968,0.5056668168561931,-0.6651454218537529,4675,2.0,0,0,3,7,1470,0,1999,0,98065,-0.2501639316786551,2.762552565977351,1500,4385,12.736409677721657
8585400135,20141105T000000,585000,0.6774021493321546,-0.47444559956863563,-0.34540351299841066,5356,1.0,0,0,4,7,920,840,1950,0,98115,0.8551211646436839,-0.5282111724540488,1680,5184,13.279368835614243
6163900411,20141003T000000,310000,-1.465666346525148,-1.4545580159934643,-1.1282199105408004,8220,1.0,0,0,4,6,780,270,1947,0,98155,1.439209037651137,-0.7280840242460196,1340,7651,12.644330802262578
2558640110,20140514T000000,498000,0.6774021493321546,0.8323709556644693,0.21690122326443273,7375,1.0,0,0,4,7,1290,980,1973,0,98034,1.1674057700140106,0.3283867637970086,1750,7760,13.118357364036902
9834200885,20140717T000000,360000,0.6774021493321546,0.5056668168561931,0.007415145048863623,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,0.08163846152734902,-0.542487804724969,1340,4080,12.793862088206213
3876600120,20150422T000000,265000,-0.3941320985964968,-0.8011497383769118,-0.323352346870456,10196,1.0,0,0,4,7,1270,510,1967,0,98001,-1.6135175560500798,-0.5496261208603277,1320,7875,12.487488878546145
8691330260,20141208T000000,820000,0.6774021493321546,0.8323709556644693,1.6171502723895526,13515,2.0,0,0,3,10,3540,0,1998,0,98075,0.24428669349102014,1.6561135649863048,3540,11538,13.617060838751888
5416500980,20140729T000000,419900,0.6774021493321546,0.5056668168561931,0.7461292103353442,5767,2.0,0,0,3,9,2750,0,2005,0,98038,-1.454483729241124,1.2563678614024645,2800,5376,12.947774248188859
809002610,20140718T000000,485000,0.6774021493321546,-1.4545580159934643,-1.0179640799010272,2560,1.5,0,0,3,7,1150,0,1909,0,98109,0.5500653695828389,-1.0064783535276463,1890,3000,13.091906231773164
1778500595,20150413T000000,683000,1.7489363972608059,-0.8011497383769118,-0.3895058452543199,4000,1.5,0,0,3,7,1520,200,1925,0,98112,0.4264527132904201,-0.52107285631869,2280,4000,13.434251602680698
1220000367,20140716T000000,320000,-0.3941320985964968,0.5056668168561931,-0.27925001461454674,1855,2.0,0,0,3,8,1570,250,2008,0,98166,-0.6969044088056487,-0.9422335083088094,1470,6900,12.676079399771027
7504020670,20140520T000000,598000,1.7489363972608059,0.17896267804791682,0.9004873732310267,12478,2.0,0,0,3,9,2890,0,1977,0,98074,0.49729505432349447,1.1564314355064282,2570,11880,13.301347705172173
3630110370,20140624T000000,420000,-0.3941320985964968,0.5056668168561931,0.07356864343272755,3821,2.0,0,0,3,8,2140,0,2005,0,98029,-0.04775724301270647,1.5633154552257287,2860,3841,12.948012371209098
2490200620,20140811T000000,535000,-0.3941320985964968,-1.4545580159934643,-0.4556593436381839,5100,1.0,0,0,3,7,1260,400,1957,0,98136,-0.20534530775976612,-1.2063512053195156,1230,5100,13.190023895035274
1775801340,20140606T000000,415000,-0.3941320985964968,-0.47444559956863563,-0.18001976703875083,12596,1.0,0,0,3,7,1340,570,1977,0,98072,1.2953557124921182,0.8209305771414249,1550,13310,12.936036208848487
1683600240,20150320T000000,234975,-0.3941320985964968,-0.47444559956863563,-0.46668492670216116,8073,1.0,0,0,3,7,1100,550,1980,0,98092,-1.7494191898686433,0.22845033790107389,1280,8073,12.367238660251337
1180002378,20140926T000000,299000,0.6774021493321546,0.5056668168561931,-0.13591743478284155,3000,2.0,0,0,3,7,1950,0,2002,0,98178,-0.4554621444683964,-0.08563557205765053,1170,6000,12.608202196848836
7955050170,20150410T000000,455000,-0.3941320985964968,0.17896267804791682,-0.31232676380647867,7500,1.0,0,0,3,7,1390,400,1973,0,98034,1.2389709920780587,0.11423727973432032,1940,7192,13.02805489573287
7518507580,20150502T000000,581000,-1.465666346525148,-1.4545580159934643,-0.9959129137730726,4080,1.0,0,0,4,7,1170,0,1909,0,98117,0.850783878457995,-1.2277661537257947,1560,4586,13.272507757002963
1441600020,20140527T000000,960000,1.7489363972608059,2.4658916497058505,1.8156107675411444,15200,2.0,0,0,3,10,3720,0,2005,0,98075,0.25223838483147565,1.3420276550275803,4100,19036,13.774689605110144
5101408599,20140611T000000,465000,0.6774021493321546,-0.47444559956863563,-0.6651454218537529,5350,1.0,0,0,3,7,980,490,1955,0,98125,1.0416244706287214,-0.7209457081105595,1970,6138,13.049794835104816
1370803940,20141007T000000,485000,-0.3941320985964968,-1.4545580159934643,-1.040015246028982,5758,1.0,0,0,3,7,960,170,1939,0,98199,0.5825950159755835,-1.3348408957571896,1510,6000,13.091906231773164
3342700371,20140609T000000,539950,-0.3941320985964968,0.17896267804791682,0.12869655875261415,7149,1.0,0,1,4,8,1240,950,1963,0,98056,-0.2631757902357734,0.0714073829217624,3500,7149,13.199233673682526
3668000070,20150105T000000,212000,-0.3941320985964968,-0.47444559956863563,-1.1171943274768232,7875,1.0,0,0,4,7,1060,0,1986,0,98092,-2.057366509053281,0.44259982196386355,1420,7680,12.264346270624157
8562720390,20140825T000000,1050000,0.6774021493321546,2.4658916497058505,2.4771457513797834,8709,2.0,0,0,3,11,3190,1130,2006,0,98027,-0.17209278033604777,1.027941745068856,4010,8321,13.864301674514206
9835801000,20140625T000000,245700,-0.3941320985964968,0.17896267804791682,-0.4777105097661385,8400,1.0,0,0,3,8,1180,460,1968,0,98032,-1.3547261469700203,-0.5353494885895089,1600,8120,12.411870628505058
8856890020,20150224T000000,265000,-0.3941320985964968,-0.47444559956863563,-0.43360817751022923,9769,1.0,0,0,3,8,1340,340,1989,0,98058,-0.7055789811770781,0.6281960414849141,1730,9686,12.487488878546145
9324800025,20141125T000000,325500,-0.3941320985964968,-0.8011497383769118,-0.5879663404059117,8110,1.0,0,0,4,7,1190,350,1959,0,98125,1.244754040325644,-0.5496261208603277,1290,8110,12.693120812822663
9257900010,20150422T000000,499900,0.6774021493321546,0.17896267804791682,0.31613147084022863,7650,1.0,0,0,3,8,1640,720,1963,0,98155,1.3683666966180628,-0.5567644369957879,2320,11060,13.12216535779974
9136103026,20150305T000000,539000,-0.3941320985964968,-0.47444559956863563,-0.7643756694295488,3225,1.0,0,0,4,7,940,440,1915,0,98103,0.7553635823725803,-0.8851269792253311,1250,3750,13.197472705176983
4213910030,20150401T000000,550000,0.6774021493321546,0.5056668168561931,-0.44463376057420656,5116,2.0,0,0,3,8,1670,0,1999,0,98155,1.4890878287866889,-0.8280204501419544,1910,7210,13.217675375388819
2923500010,20150114T000000,757500,1.7489363972608059,0.17896267804791682,1.1981781159584144,8065,2.0,0,0,3,8,3160,0,1977,0,98027,0.05127745822742335,0.8923137384957219,2540,7917,13.537780136496803
461002025,20150501T000000,501000,-1.465666346525148,-0.1477414607603594,-0.8525803339413675,2500,1.0,0,0,4,7,770,530,1926,0,98117,0.8847592869126357,-1.13496804396532,1160,5000,13.124363376072994
9277700075,20140818T000000,355000,-1.465666346525148,-1.4545580159934643,-1.3597571548843241,6720,1.0,0,0,3,7,840,0,1952,0,98116,0.07224100812499719,-1.2991493150800917,1250,6720,12.779875885354993
7853361120,20140729T000000,530000,-0.3941320985964968,0.5056668168561931,-0.11386626865488692,6295,2.0,0,0,3,7,1970,0,2011,0,98065,-0.32462067786649595,2.4270517076123475,2710,6009,13.180634172318978
1788700070,20140627T000000,170000,-1.465666346525148,-1.4545580159934643,-1.392833904076256,8424,1.0,0,0,4,6,810,0,1959,0,98023,-1.677853967804595,-0.9422335083088094,820,8424,12.04355959836804
5411600020,20150304T000000,702000,0.6774021493321546,0.5056668168561931,0.812282708719208,4922,2.0,0,0,3,9,2810,0,2005,0,98074,0.38524849452624627,1.2349529129961854,2920,4922,13.461690107508359
1561900180,20150311T000000,395000,-0.3941320985964968,0.5056668168561931,0.2499779724563647,8938,2.0,0,0,3,9,2300,0,1989,0,98031,-1.0308754451044717,0.021439169973744315,2570,9694,12.886643575525625
3300701440,20140729T000000,409000,-1.465666346525148,-0.47444559956863563,-0.6541198387897756,4000,1.0,0,0,4,6,740,740,1925,0,98117,0.9462041745433583,-1.1849362569132367,1060,4000,12.921472880009725
7853230590,20141029T000000,435000,0.6774021493321546,0.5056668168561931,0.12869655875261415,6578,2.0,0,0,3,7,2190,0,2004,0,98065,-0.21835716631683308,2.6197862432688583,2190,5416,12.983103608918753
3601800580,20141021T000000,250000,0.6774021493321546,-0.1477414607603594,0.5807454643756843,9000,1.0,0,0,3,8,1410,1190,1959,0,98032,-1.299064307586883,-0.6067326499438059,2600,7200,12.429220196836383
1438000390,20140804T000000,469995,0.6774021493321546,0.5056668168561931,0.3051058877762513,3800,2.0,0,0,3,8,2350,0,2014,0,98059,-0.5957010644727001,0.6496109898911931,2670,4180,13.060479463011728
8700100010,20140710T000000,315000,-0.3941320985964968,0.5056668168561931,0.294080304712274,6837,2.0,0,0,3,7,2340,0,1992,0,98030,-1.4450862758387721,0.142790544275958,1850,6209,12.660331092405906
7231501610,20141023T000000,327000,0.6774021493321546,-1.4545580159934643,-0.49976167589409315,6000,1.5,0,0,5,7,1620,0,1905,0,98055,-0.6101586850916634,0.05713075065084212,1310,6000,12.69771850797869
3396200090,20140520T000000,639000,0.6774021493321546,0.5056668168561931,0.08459422649670487,12028,2.0,0,0,4,8,2150,0,1982,0,98052,1.1688515320759068,0.806653944870606,1800,11777,13.367661298303675
1245500099,20150506T000000,702000,-0.3941320985964968,0.5056668168561931,0.12869655875261415,8528,1.0,0,0,3,8,1760,430,1991,0,98033,0.9657219623789843,0.035715802244563145,2060,9811,13.461690107508359
9831200520,20141006T000000,1443920,0.6774021493321546,1.1590750944727455,1.8156107675411444,5000,2.5,0,0,5,9,2720,1000,1905,0,98102,0.4878976009211426,-0.7709139210585776,2610,5000,14.182872887797034
923000280,20140722T000000,699000,-0.3941320985964968,0.5056668168561931,0.5586942982477296,8154,1.0,0,0,3,10,2090,490,1956,1997,98177,1.1941523681591697,-1.0493082503402043,1660,8155,13.457407451830088
739800250,20150222T000000,269000,-0.3941320985964968,0.17896267804791682,-0.7202733371736396,7297,1.0,0,0,3,7,1130,290,1984,0,98031,-1.1284643842827051,0.142790544275958,1730,7419,12.502470376049185
293760050,20140627T000000,1050000,0.6774021493321546,2.792595788514127,2.554324832827625,13833,2.0,0,3,3,10,3320,1070,2003,0,98029,-0.02968521723892529,1.3420276550275803,3850,11652,13.864301674514206
1088020070,20141216T000000,645000,0.6774021493321546,0.17896267804791682,-0.003610438015113698,8720,1.0,0,0,5,8,1360,710,1974,0,98033,0.7741584891772839,0.22845033790107389,2180,8510,13.377007146164305
7853340960,20150227T000000,425590,-0.3941320985964968,0.8323709556644693,-0.14694301784681887,3088,2.0,0,3,3,8,1770,170,2008,0,98065,-0.3051028900308184,2.3984984430706087,1410,2335,12.961234070169438
3819800580,20141204T000000,400000,0.6774021493321546,-0.1477414607603594,-0.003610438015113698,10800,2.0,0,0,3,7,2070,0,1982,0,98011,1.1977667733138848,-0.16415704954730628,1880,10800,12.899222326086994
3211200460,20140806T000000,389000,0.6774021493321546,-1.4545580159934643,-0.6100175065338663,9800,1.5,0,0,4,7,1520,0,1971,0,98034,1.2259591335209403,-0.15701873341194758,1540,7700,12.871337193291367
263000291,20140904T000000,433500,-0.3941320985964968,-0.47444559956863563,-0.5879663404059117,9450,1.0,0,0,4,6,1040,500,1919,0,98103,0.9960829656789101,-0.9565101405796281,1200,5400,12.979649382005148
3345100251,20150217T000000,429900,0.6774021493321546,-0.8011497383769118,-0.27925001461454674,17918,1.0,0,0,4,8,1190,630,1962,0,98056,-0.28703086425708857,0.24986528630735286,1890,15241,12.971310228604022
2655500241,20140814T000000,1699000,-0.3941320985964968,1.4857792332810218,2.3007364223561466,35153,3.0,0,2,3,12,3690,470,2001,0,98040,0.1026020114248715,2.4221567465343853e-05,3290,11533,14.345550989235415
7454001280,20140611T000000,220000,-0.3941320985964968,-1.4545580159934643,-1.1282199105408004,6300,1.0,0,0,3,6,1050,0,1942,0,98146,-0.34630710879499227,-1.1421063601006787,740,6300,12.301387370778713
984200690,20140618T000000,299000,1.7489363972608059,0.5056668168561931,0.1617733079445461,9360,1.0,0,0,4,7,1110,1110,1968,0,98058,-0.9152144801525083,0.3212484476616499,1780,7704,12.608202196848836
5332200515,20150209T000000,1050000,-0.3941320985964968,-0.47444559956863563,0.6358733796955709,5512,2.0,0,0,3,9,2250,400,1984,0,98112,0.4756086233949981,-0.5781793854020668,1440,5100,13.864301674514206
7973202225,20150106T000000,154200,0.6774021493321546,-1.4545580159934643,-0.8415547508773901,8640,1.0,0,0,3,6,910,400,1948,0,98146,-0.3636562535377996,-0.9136802437670702,1310,8640,11.946012225174645
4340610080,20140804T000000,269500,-1.465666346525148,-1.4545580159934643,-1.4038594871402335,1200,2.0,0,0,3,7,800,0,1999,0,98103,0.9845168691836881,-0.949371824444168,806,1200,12.504327379899443
269000221,20140826T000000,779000,-0.3941320985964968,-0.47444559956863563,0.2720291385843193,6400,1.0,0,2,4,8,1420,900,1957,0,98199,0.6086187330897688,-1.2491811021320736,2540,7680,13.565767608549109
2420069251,20150225T000000,262000,-2.5372005944537994,-1.7812621548017407,-1.7125758129315984,12981,1.0,0,0,5,3,520,0,1920,0,98022,-2.5482027290682407,1.5633154552257287,1340,12233,12.476103599529843
2225039130,20140625T000000,957000,1.7489363972608059,1.4857792332810218,1.1981781159584144,5000,2.0,0,2,3,10,2180,980,2005,0,98199,0.6194619485540169,-1.3633941602989286,3160,5746,13.771559715366624
3904100065,20141028T000000,340000,-1.465666346525148,-1.4545580159934643,-0.8746315000693221,9690,1.0,0,0,4,6,640,640,1919,0,98118,-0.19233344920264778,-0.46396632723521186,1630,15884,12.73670383776449
7625702263,20140612T000000,402000,-0.3941320985964968,1.8124833720892979,-0.9187338323252313,1666,2.0,0,0,3,7,1000,240,2008,0,98136,-0.08028688940545096,-1.242042785996715,1110,1027,12.904209855160254
4140090240,20141105T000000,520000,-0.3941320985964968,0.17896267804791682,0.569719881311707,9263,1.0,0,0,5,8,1440,1150,1977,0,98028,1.5064369735294962,-0.34261495293299815,2580,9450,13.161586013632684
4037400295,20140730T000000,618000,0.6774021493321546,0.17896267804791682,0.5035663829278431,8736,1.0,0,0,4,7,1210,1320,1958,0,98008,0.31946632070983483,0.6281960414849141,1720,8500,13.334245354561496
5016001285,20140609T000000,750000,0.6774021493321546,1.4857792332810218,-0.02566160414306834,5000,2.0,0,0,4,8,1370,680,1987,0,98112,0.4539221924665018,-0.5995943338083458,1720,5000,13.527829818844937
1972201772,20150409T000000,650000,-1.465666346525148,0.5056668168561931,-0.6651454218537529,690,3.0,0,3,3,8,1470,0,2008,0,98103,0.6621119293800357,-0.9422335083088094,1480,1284,13.384729180332174
1310700210,20140603T000000,268000,-0.3941320985964968,-0.47444559956863563,-0.11386626865488692,10270,1.0,0,0,4,8,1970,0,1966,0,98032,-1.4371345844983165,-0.5067962240477698,1970,8400,12.498745990829315
2622059138,20150416T000000,339000,-0.3941320985964968,-0.8011497383769118,-0.3674546791263653,21980,1.0,0,0,4,7,1740,0,1973,0,98042,-1.4190625587245354,0.5853661446723563,1400,16100,12.733758336210744
8651443420,20141017T000000,280000,0.6774021493321546,-0.1477414607603594,-0.40053142831829724,5440,1.0,0,0,5,8,1030,680,1976,0,98042,-1.4074964622293649,0.8637604739539828,1620,6696,12.54254845357358
7287100035,20140731T000000,380000,-0.3941320985964968,-0.1477414607603594,-0.06976393639897763,16736,2.0,0,0,4,6,2010,0,1929,0,98133,1.4717386840438815,-0.9850634051213673,1890,11477,12.847929163278053
2459500310,20150218T000000,358000,-0.3941320985964968,0.17896267804791682,-0.5107872589580704,6655,2.0,0,0,4,7,1610,0,1985,0,98058,-0.9477441265452529,0.37835497674502666,1780,7529,12.788291058675025
4232900310,20141029T000000,1430000,1.7489363972608059,2.792595788514127,1.4076641941739834,3600,2.0,0,0,3,10,2260,1090,2014,0,98119,0.5377763920566945,-1.0707231987464831,1810,3600,14.173185701536545
8945000260,20140722T000000,209950,0.6774021493321546,-1.4545580159934643,-0.4887360928301158,8400,1.0,0,0,3,6,1630,0,1962,0,98023,-1.8470081290468767,-1.056446566475563,1190,8989,12.254629449139815
1545806510,20140820T000000,260000,-0.3941320985964968,-0.47444559956863563,-0.8084780016854581,8000,1.0,0,0,3,7,1340,0,1980,0,98038,-1.4140023915079238,1.2135379645899065,1690,8000,12.468440756144114
6649900301,20141231T000000,579000,-0.3941320985964968,0.5056668168561931,0.2499779724563647,18540,1.0,0,0,3,8,1800,500,1961,0,98177,1.5613759318816596,-1.106414779423581,2460,18540,13.269059483669357
5315100805,20141218T000000,650000,-0.3941320985964968,-0.47444559956863563,-0.14694301784681887,10245,1.0,0,0,3,7,1940,0,1957,0,98040,0.1633240180246715,-0.19271031408904538,2720,11448,13.384729180332174
7708200880,20140923T000000,562500,1.7489363972608059,0.8323709556644693,0.9335641224229586,6327,2.0,0,0,3,8,2920,0,2007,0,98059,-0.4858231477683221,0.49256803491188167,2520,5026,13.24014819083691
7925100271,20140520T000000,430000,-0.3941320985964968,-0.47444559956863563,-0.9628361645811406,4500,1.0,0,0,5,7,1200,0,1906,0,98108,-0.03908267064127712,-0.7280840242460196,1340,4500,12.971542813248437
6163901061,20141211T000000,329000,0.6774021493321546,-0.1477414607603594,-0.9738617476451179,7877,1.5,0,0,5,7,1190,0,1946,0,98155,1.3958361757941444,-0.7709139210585776,1480,9975,12.703816069256568
3404700041,20140929T000000,550000,-0.3941320985964968,0.17896267804791682,0.0956198095606822,37000,1.5,0,0,4,7,1760,400,1933,0,98052,1.2216218473352514,0.5353979317244396,2540,37000,13.217675375388819
161000120,20141118T000000,650000,0.6774021493321546,-0.1477414607603594,0.8563850409751174,4497,1.5,0,1,3,7,1730,1120,1910,0,98144,0.19440790235551966,-0.5567644369957879,2450,6000,13.384729180332174
7649400170,20141205T000000,675000,-0.3941320985964968,0.17896267804791682,-0.003610438015113698,2833,2.0,0,2,3,8,1490,580,1966,0,98136,-0.04631148095081014,-1.3134259473509104,1940,3794,13.42246945133505
1529300115,20140602T000000,455000,-1.465666346525148,-1.4545580159934643,-0.9959129137730726,6000,1.0,0,0,4,7,970,200,1941,0,98103,1.0025888949574178,-0.9993400373921861,2130,6002,13.02805489573287
6918720100,20150130T000000,665000,2.8204706451894572,1.1590750944727455,0.44843846760795647,9720,2.0,0,0,3,8,2480,0,1972,0,98007,0.37585104112389445,0.49256803491188167,2480,9200,13.407543823396258
5244800915,20141016T000000,780000,1.7489363972608059,0.5056668168561931,-0.4556593436381839,4000,1.5,0,0,5,8,1660,0,1929,0,98109,0.6107873761826389,-0.9850634051213673,1210,4000,13.567050480716235
1560800150,20150405T000000,450000,0.6774021493321546,0.5056668168561931,-0.19104535010272816,9240,1.0,0,0,3,7,1900,0,1962,0,98007,0.4047662823619238,0.5496745639952584,2040,8052,13.017005083966255
5191100180,20141106T000000,1005000,1.7489363972608059,-0.1477414607603594,0.40433613535204715,3080,2.0,0,0,4,8,2440,0,1910,0,98112,0.45898235968316464,-0.6567008628917226,1640,3077,13.820499094499693
2923039017,20140717T000000,510000,-1.465666346525148,-0.47444559956863563,-0.9518105815171634,131115,1.5,0,0,5,7,1210,0,1950,0,98070,-0.7287111741674707,-1.6846183863931132,2020,185565,13.1421679654829
6204200470,20150318T000000,515000,0.6774021493321546,0.17896267804791682,0.13972214181659148,6967,2.0,0,0,3,8,2200,0,1986,0,98011,1.2635489471303476,0.08568401519258122,1970,7439,13.151924121391561
3832150190,20140520T000000,263000,-0.3941320985964968,-0.47444559956863563,-0.5548895912139797,7775,2.0,0,0,3,7,1570,0,1982,0,98031,-1.2513541595442015,-0.014252410703353488,1580,8622,12.479913113434042
4385700185,20140812T000000,799950,-0.3941320985964968,0.17896267804791682,-0.23514768235863745,1386,3.0,0,0,3,9,1860,0,2014,0,98112,0.5500653695828389,-0.46396632723521186,1680,3080,13.592305754774207
9407150100,20140625T000000,285000,-0.3941320985964968,-0.1477414607603594,-0.6761710049177303,6377,1.0,0,0,3,7,1460,0,1995,0,98038,-1.393761722641324,1.3848575518401383,1600,6250,12.560247968016562
2044500213,20150126T000000,449000,0.6774021493321546,-0.1477414607603594,-0.22412209929466012,6000,1.5,0,0,3,7,1870,0,1956,0,98125,1.118972740940355,-0.7209457081105595,1520,7169,13.014780393893403
1623049133,20140729T000000,205000,0.6774021493321546,-0.1477414607603594,0.13972214181659148,13320,1.0,0,0,3,6,1100,1100,1944,0,98168,-0.5761832766370225,-0.5567644369957879,1330,6099,12.230770136157428
3625059166,20150107T000000,553000,-0.3941320985964968,-1.4545580159934643,-0.8415547508773901,18135,1.0,0,0,3,7,1310,0,1948,0,98008,0.3310324172050055,0.7209941512454902,2150,18135,13.223115088821102
4389200796,20140522T000000,1600000,-0.3941320985964968,0.5056668168561931,1.1981781159584144,12824,1.0,0,2,4,9,1820,1340,1966,0,98004,0.3932001858667018,-0.014252410703353488,3390,11985,14.285514812209815
7955050250,20141125T000000,442500,0.6774021493321546,0.17896267804791682,-0.2571988484865921,7575,1.0,0,0,4,7,1390,450,1973,0,98034,1.2440311592946702,0.11423727973432032,1820,7500,13.000198003314573
9412400185,20140619T000000,1309500,0.6774021493321546,3.1192999273224027,2.9512458231308085,13912,2.0,0,2,3,10,3600,1150,2005,0,98118,-0.19883937848120695,-0.36402990133927715,3600,22124,14.08515670657986
1926069054,20140508T000000,450000,-0.3941320985964968,-0.1477414607603594,-0.6210430895978437,43560,1.0,0,0,3,7,1510,0,1954,0,98077,1.1645142458902178,0.9636968998500189,2060,67756,13.017005083966255
2425700005,20150428T000000,760000,-0.3941320985964968,-0.47444559956863563,-0.7312989202376169,15120,1.0,0,0,4,7,1410,0,1950,0,98004,0.265250243388594,0.1356522281405993,1880,15120,13.541075028051122
7215730430,20140903T000000,705000,0.6774021493321546,1.1590750944727455,1.187152532894437,9318,2.0,0,0,3,9,3150,0,2001,0,98075,0.25440702792434583,1.399134184110957,3150,9318,13.465954500233115
2287000030,20141014T000000,811000,-0.3941320985964968,-0.47444559956863563,-0.22412209929466012,9897,1.0,0,0,4,8,1870,0,1960,0,98040,-0.0737809601268918,-0.049943991380552735,1900,10005,13.606024566142413
3862710200,20140925T000000,414000,-0.3941320985964968,0.5056668168561931,-0.31232676380647867,3754,2.0,0,0,3,8,1790,0,2013,0,98065,-0.19305633023362162,2.662616140081416,1800,3393,12.933623668263472
476000118,20141212T000000,479950,-1.465666346525148,0.17896267804791682,-0.7864268355575035,1336,3.0,0,0,3,8,1360,0,2008,0,98107,0.8001822062914692,-1.2705960505383527,1280,1295,13.081439294339882
2726049034,20141110T000000,2000000,-0.3941320985964968,1.4857792332810218,0.5917710474396617,16387,2.0,1,4,3,9,2610,0,2006,0,98125,1.1334303615593697,-0.45682801109985316,2590,12958,14.508658238524095
